algorithm,algorithm_relative_folder,folder,algo_file,gt_file,rmse,mean,median,std,min,max,sse,plot_path
stella-vanilla,National Western Campus/1920x960/stella-vanilla_run_20250722_131252/VID_20250501_102718_050,VID_20250501_102718_050,frame_trajectory.txt,2025_05_01.10_27_20.240.prc.traj.csv,7.329487704208503,6.309801943965001,4.9896449326229355,3.729314874622301,2.2588931029021633,19.356904675026254,55494.195876346384,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/National_Western_Campus_1920x960_stella-vanilla_run_20250722_131252_VID_20250501_102718_050_EST_frame_trajectory_vs_GT_2025_05_01.10_27_20.240.prc.traj.csv.pdf
stella-vanilla,National Western Campus/1440x720/stella-vanilla_run_20250722_115428/VID_20250501_102718_050,VID_20250501_102718_050,frame_trajectory.txt,2025_05_01.10_27_20.240.prc.traj.csv,7.235590090661517,6.245519960547577,4.991922923218973,3.653388068968436,2.2604321261185922,18.960246701814356,54081.43817076174,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/National_Western_Campus_1440x720_stella-vanilla_run_20250722_115428_VID_20250501_102718_050_EST_frame_trajectory_vs_GT_2025_05_01.10_27_20.240.prc.traj.csv.pdf
stella-multimap,National Western Campus/1440x720/stella-multimap_run_20250723_031419/VID_20250501_102718_050,VID_20250501_102718_050,frame_trajectory.txt,2025_05_01.10_27_20.240.prc.traj.csv,13.606302907648043,11.86840736901513,10.867277025092104,6.6537497201036135,3.0995384581700427,39.31607714324059,191240.81761555574,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/National_Western_Campus_1440x720_stella-multimap_run_20250723_031419_VID_20250501_102718_050_EST_frame_trajectory_vs_GT_2025_05_01.10_27_20.240.prc.traj.csv.pdf
stella-vanilla,National Western Campus/2880x1440/stella-vanilla_run_20250722_184508/VID_20250501_102718_050,VID_20250501_102718_050,frame_trajectory.txt,2025_05_01.10_27_20.240.prc.traj.csv,7.321487862216601,6.29873038762049,4.977359634464181,3.7323156378649487,2.270051187170025,19.592096237427498,55373.122605632314,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/National_Western_Campus_2880x1440_stella-vanilla_run_20250722_184508_VID_20250501_102718_050_EST_frame_trajectory_vs_GT_2025_05_01.10_27_20.240.prc.traj.csv.pdf
stella-multimap,National Western Campus/2880x1440/stella-multimap_run_20250724_201020/VID_20250501_102718_050,VID_20250501_102718_050,frame_trajectory.txt,2025_05_01.10_27_20.240.prc.traj.csv,13.152718317711177,11.389287813109904,10.0652003529628,6.57861096700522,2.8168506080082865,39.54255253570963,178702.80111684196,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/National_Western_Campus_2880x1440_stella-multimap_run_20250724_201020_VID_20250501_102718_050_EST_frame_trajectory_vs_GT_2025_05_01.10_27_20.240.prc.traj.csv.pdf
stella-vanilla,National Western Campus/1024x512/stella-vanilla_run_20250722_105458/VID_20250529_102841_047,VID_20250529_102841_047,frame_trajectory.txt,2025_05_29.10_28_41.682.prc.traj.csv,16.411186191281413,14.895359661283772,13.399318889555952,6.888780208854537,2.5149711500883334,33.73967833983826,296529.06245760125,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/National_Western_Campus_1024x512_stella-vanilla_run_20250722_105458_VID_20250529_102841_047_EST_frame_trajectory_vs_GT_2025_05_29.10_28_41.682.prc.traj.csv.pdf
stella-superpoint,National Western Campus/1024x512/stella-superpoint_run_20250724_153720/VID_20250529_102841_047,VID_20250529_102841_047,frame_trajectory.txt,2025_05_29.10_28_41.682.prc.traj.csv,10.090504829551215,9.285805799810548,8.274465550601636,3.948683117623033,2.3355326103102745,24.290811612900985,112101.93477443121,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/National_Western_Campus_1024x512_stella-superpoint_run_20250724_153720_VID_20250529_102841_047_EST_frame_trajectory_vs_GT_2025_05_29.10_28_41.682.prc.traj.csv.pdf
stella-multimap,National Western Campus/1024x512/stella-multimap_run_20250722_213709/VID_20250529_102841_047,VID_20250529_102841_047,frame_trajectory.txt,2025_05_29.10_28_41.682.prc.traj.csv,14.524814491513323,12.170723322744564,10.473064265606563,7.927403724680416,2.2633807375004698,37.705519304979596,232278.22985017585,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/National_Western_Campus_1024x512_stella-multimap_run_20250722_213709_VID_20250529_102841_047_EST_frame_trajectory_vs_GT_2025_05_29.10_28_41.682.prc.traj.csv.pdf
stella-multimap,National Western Campus/1920x960/stella-multimap_run_20250723_101735/VID_20250529_102841_047,VID_20250529_102841_047,frame_trajectory.txt,2025_05_29.10_28_41.682.prc.traj.csv,14.073501581673574,12.434527041525754,12.049777894414042,6.591356766473299,2.8206079756808817,25.502742232867714,218067.85489307484,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/National_Western_Campus_1920x960_stella-multimap_run_20250723_101735_VID_20250529_102841_047_EST_frame_trajectory_vs_GT_2025_05_29.10_28_41.682.prc.traj.csv.pdf
stella-vanilla,National Western Campus/1920x960/stella-vanilla_run_20250722_131252/VID_20250529_102841_047,VID_20250529_102841_047,frame_trajectory.txt,2025_05_29.10_28_41.682.prc.traj.csv,7.1621384792222935,6.33195674645652,5.385041448995374,3.3470212662246994,2.2591741244294092,17.301395166015777,56477.14658270785,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/National_Western_Campus_1920x960_stella-vanilla_run_20250722_131252_VID_20250529_102841_047_EST_frame_trajectory_vs_GT_2025_05_29.10_28_41.682.prc.traj.csv.pdf
stella-vanilla,National Western Campus/1440x720/stella-vanilla_run_20250722_115428/VID_20250529_102841_047,VID_20250529_102841_047,frame_trajectory.txt,2025_05_29.10_28_41.682.prc.traj.csv,6.8004072447596045,5.827747752196996,4.425302884580937,3.5046961111260106,2.283576052715776,17.48674168484447,50916.33810273138,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/National_Western_Campus_1440x720_stella-vanilla_run_20250722_115428_VID_20250529_102841_047_EST_frame_trajectory_vs_GT_2025_05_29.10_28_41.682.prc.traj.csv.pdf
stella-multimap,National Western Campus/1440x720/stella-multimap_run_20250723_031419/VID_20250529_102841_047,VID_20250529_102841_047,frame_trajectory.txt,2025_05_29.10_28_41.682.prc.traj.csv,11.21199634468573,9.034634129542999,6.337722729679617,6.639596989166058,2.250059971276949,27.19439749493844,138405.457098604,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/National_Western_Campus_1440x720_stella-multimap_run_20250723_031419_VID_20250529_102841_047_EST_frame_trajectory_vs_GT_2025_05_29.10_28_41.682.prc.traj.csv.pdf
stella-vanilla,National Western Campus/2880x1440/stella-vanilla_run_20250722_184508/VID_20250529_102841_047,VID_20250529_102841_047,frame_trajectory.txt,2025_05_29.10_28_41.682.prc.traj.csv,7.331628115436781,6.473186470928507,5.475893949129564,3.4424740718923714,2.2731136259056925,17.321947007106903,59181.80067619246,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/National_Western_Campus_2880x1440_stella-vanilla_run_20250722_184508_VID_20250529_102841_047_EST_frame_trajectory_vs_GT_2025_05_29.10_28_41.682.prc.traj.csv.pdf
stella-multimap,National Western Campus/2880x1440/stella-multimap_run_20250724_201020/VID_20250529_102841_047,VID_20250529_102841_047,frame_trajectory.txt,2025_05_29.10_28_41.682.prc.traj.csv,15.037140418516842,13.291056568285757,12.612316709633758,7.033022626497152,2.6206712216938146,27.81035342998044,248953.26675477833,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/National_Western_Campus_2880x1440_stella-multimap_run_20250724_201020_VID_20250529_102841_047_EST_frame_trajectory_vs_GT_2025_05_29.10_28_41.682.prc.traj.csv.pdf
stella-vanilla,National Western Campus/1024x512/stella-vanilla_run_20250722_105458/VID_20250612_102109_047,VID_20250612_102109_047,frame_trajectory.txt,2025_06_12.10_21_12.734.prc.traj.csv,19.391894687170986,17.575636038373982,16.889793669070045,8.194058664968171,2.576411864702516,41.675496649235484,627620.0722828533,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/National_Western_Campus_1024x512_stella-vanilla_run_20250722_105458_VID_20250612_102109_047_EST_frame_trajectory_vs_GT_2025_06_12.10_21_12.734.prc.traj.csv.pdf
stella-superpoint,National Western Campus/1024x512/stella-superpoint_run_20250724_153720/VID_20250612_102109_047,VID_20250612_102109_047,frame_trajectory.txt,2025_06_12.10_21_12.734.prc.traj.csv,8.62049480703906,7.599144176756703,6.3756047329369965,4.0701275777366135,2.039199857856722,20.23009510993435,124028.2813686548,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/National_Western_Campus_1024x512_stella-superpoint_run_20250724_153720_VID_20250612_102109_047_EST_frame_trajectory_vs_GT_2025_06_12.10_21_12.734.prc.traj.csv.pdf
stella-multimap,National Western Campus/1024x512/stella-multimap_run_20250722_213709/VID_20250612_102109_047,VID_20250612_102109_047,frame_trajectory.txt,2025_06_12.10_21_12.734.prc.traj.csv,16.683708883622778,15.143902872270345,14.007431953256383,7.000596253799783,2.2923084490360797,34.21032387602874,464559.71118738735,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/National_Western_Campus_1024x512_stella-multimap_run_20250722_213709_VID_20250612_102109_047_EST_frame_trajectory_vs_GT_2025_06_12.10_21_12.734.prc.traj.csv.pdf
stella-multimap,National Western Campus/1920x960/stella-multimap_run_20250723_101735/VID_20250612_102109_047,VID_20250612_102109_047,frame_trajectory.txt,2025_06_12.10_21_12.734.prc.traj.csv,17.873622315288582,15.698552548146756,14.143666488080974,8.545280718774364,2.326643142486555,57.21827058853064,533189.3793235323,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/National_Western_Campus_1920x960_stella-multimap_run_20250723_101735_VID_20250612_102109_047_EST_frame_trajectory_vs_GT_2025_06_12.10_21_12.734.prc.traj.csv.pdf
stella-vanilla,National Western Campus/1920x960/stella-vanilla_run_20250722_131252/VID_20250612_102109_047,VID_20250612_102109_047,frame_trajectory.txt,2025_06_12.10_21_12.734.prc.traj.csv,5.2586948916986005,4.808077907894416,4.1055132315905905,2.1298494772153775,2.1415094979205276,13.090860482679219,46154.31230787754,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/National_Western_Campus_1920x960_stella-vanilla_run_20250722_131252_VID_20250612_102109_047_EST_frame_trajectory_vs_GT_2025_06_12.10_21_12.734.prc.traj.csv.pdf
stella-vanilla,National Western Campus/1440x720/stella-vanilla_run_20250722_115428/VID_20250612_102109_047,VID_20250612_102109_047,frame_trajectory.txt,2025_06_12.10_21_12.734.prc.traj.csv,7.972437136623581,7.29131661606934,6.797560945051689,3.224353563374519,2.1906947937347216,17.047645630352264,106081.22925478531,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/National_Western_Campus_1440x720_stella-vanilla_run_20250722_115428_VID_20250612_102109_047_EST_frame_trajectory_vs_GT_2025_06_12.10_21_12.734.prc.traj.csv.pdf
stella-multimap,National Western Campus/1440x720/stella-multimap_run_20250723_031419/VID_20250612_102109_047,VID_20250612_102109_047,frame_trajectory.txt,2025_06_12.10_21_12.734.prc.traj.csv,5.708520291326197,5.204507692681865,4.614270475028652,2.3452726053271946,2.166480352027114,14.188491206633515,54388.04333661001,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/National_Western_Campus_1440x720_stella-multimap_run_20250723_031419_VID_20250612_102109_047_EST_frame_trajectory_vs_GT_2025_06_12.10_21_12.734.prc.traj.csv.pdf
stella-vanilla,National Western Campus/2880x1440/stella-vanilla_run_20250722_184508/VID_20250612_102109_047,VID_20250612_102109_047,frame_trajectory.txt,2025_06_12.10_21_12.734.prc.traj.csv,8.307039533454153,7.3657457548872936,6.329460463166344,3.8409237540896344,2.0990808480119294,18.891936490861536,115172.52579750787,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/National_Western_Campus_2880x1440_stella-vanilla_run_20250722_184508_VID_20250612_102109_047_EST_frame_trajectory_vs_GT_2025_06_12.10_21_12.734.prc.traj.csv.pdf
stella-multimap,National Western Campus/2880x1440/stella-multimap_run_20250724_201020/VID_20250612_102109_047,VID_20250612_102109_047,frame_trajectory.txt,2025_06_12.10_21_12.734.prc.traj.csv,19.17243034067359,15.851874566324545,12.584191896570388,10.784255092564074,3.3639904460073438,49.790246594644344,613494.5001453606,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/National_Western_Campus_2880x1440_stella-multimap_run_20250724_201020_VID_20250612_102109_047_EST_frame_trajectory_vs_GT_2025_06_12.10_21_12.734.prc.traj.csv.pdf
stella-vanilla,National Western Campus/1024x512/stella-vanilla_run_20250722_105458/VID_20250619_103804_049,VID_20250619_103804_049,frame_trajectory.txt,2025_06_19.10_38_03.590.prc.traj.csv,7.594221504751587,6.857234227428396,6.026438009607974,3.2635163571546495,2.191869635586943,15.390780512515192,74685.49934088475,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/National_Western_Campus_1024x512_stella-vanilla_run_20250722_105458_VID_20250619_103804_049_EST_frame_trajectory_vs_GT_2025_06_19.10_38_03.590.prc.traj.csv.pdf
stella-superpoint,National Western Campus/1024x512/stella-superpoint_run_20250724_153720/VID_20250619_103804_049,VID_20250619_103804_049,frame_trajectory.txt,2025_06_19.10_38_03.590.prc.traj.csv,8.021198584386662,7.088762021833695,6.195281186581263,3.753542290686875,2.269178828108625,19.397222445229836,83319.81661556575,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/National_Western_Campus_1024x512_stella-superpoint_run_20250724_153720_VID_20250619_103804_049_EST_frame_trajectory_vs_GT_2025_06_19.10_38_03.590.prc.traj.csv.pdf
stella-multimap,National Western Campus/1024x512/stella-multimap_run_20250722_213709/VID_20250619_103804_049,VID_20250619_103804_049,frame_trajectory.txt,2025_06_19.10_38_03.590.prc.traj.csv,18.339424092967803,15.362052243849575,13.375482446935074,10.017076765152801,2.3707153317525225,48.41948174653227,435553.14649993763,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/National_Western_Campus_1024x512_stella-multimap_run_20250722_213709_VID_20250619_103804_049_EST_frame_trajectory_vs_GT_2025_06_19.10_38_03.590.prc.traj.csv.pdf
stella-multimap,National Western Campus/1920x960/stella-multimap_run_20250723_101735/VID_20250619_103804_049,VID_20250619_103804_049,frame_trajectory.txt,2025_06_19.10_38_03.590.prc.traj.csv,23.96625461049252,21.240546646712414,20.408645720905266,11.100474683714566,3.557536748836468,41.0716417485187,743823.8612711654,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/National_Western_Campus_1920x960_stella-multimap_run_20250723_101735_VID_20250619_103804_049_EST_frame_trajectory_vs_GT_2025_06_19.10_38_03.590.prc.traj.csv.pdf
stella-vanilla,National Western Campus/1920x960/stella-vanilla_run_20250722_131252/VID_20250619_103804_049,VID_20250619_103804_049,frame_trajectory.txt,2025_06_19.10_38_03.590.prc.traj.csv,7.078110458832168,6.387578384463574,5.608078263171322,3.0493425602518065,2.22446851488733,14.455409630531317,64879.043729320976,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/National_Western_Campus_1920x960_stella-vanilla_run_20250722_131252_VID_20250619_103804_049_EST_frame_trajectory_vs_GT_2025_06_19.10_38_03.590.prc.traj.csv.pdf
stella-vanilla,National Western Campus/1440x720/stella-vanilla_run_20250722_115428/VID_20250619_103804_049,VID_20250619_103804_049,frame_trajectory.txt,2025_06_19.10_38_03.590.prc.traj.csv,6.374475814697026,5.714450206676654,4.950106537198957,2.8247125070651804,2.093930030380714,13.920708516990139,52620.954776243714,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/National_Western_Campus_1440x720_stella-vanilla_run_20250722_115428_VID_20250619_103804_049_EST_frame_trajectory_vs_GT_2025_06_19.10_38_03.590.prc.traj.csv.pdf
stella-multimap,National Western Campus/1440x720/stella-multimap_run_20250723_031419/VID_20250619_103804_049,VID_20250619_103804_049,frame_trajectory.txt,2025_06_19.10_38_03.590.prc.traj.csv,23.516487872485317,20.540408636337286,20.10820643380806,11.450625088135126,2.3715630829866896,40.77595038022993,716167.6364044899,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/National_Western_Campus_1440x720_stella-multimap_run_20250723_031419_VID_20250619_103804_049_EST_frame_trajectory_vs_GT_2025_06_19.10_38_03.590.prc.traj.csv.pdf
stella-vanilla,National Western Campus/2880x1440/stella-vanilla_run_20250722_184508/VID_20250619_103804_049,VID_20250619_103804_049,frame_trajectory.txt,2025_06_19.10_38_03.590.prc.traj.csv,6.438446900478293,5.780481855023462,5.132930602093967,2.835423780323331,2.1498204717156058,14.276942139554187,53682.4100449107,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/National_Western_Campus_2880x1440_stella-vanilla_run_20250722_184508_VID_20250619_103804_049_EST_frame_trajectory_vs_GT_2025_06_19.10_38_03.590.prc.traj.csv.pdf
stella-multimap,National Western Campus/2880x1440/stella-multimap_run_20250724_201020/VID_20250619_103804_049,VID_20250619_103804_049,frame_trajectory.txt,2025_06_19.10_38_03.590.prc.traj.csv,23.539716927202814,21.212037884224184,19.842880457119048,10.206258952773863,2.442279498218313,45.114641737514695,717583.1635516261,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/National_Western_Campus_2880x1440_stella-multimap_run_20250724_201020_VID_20250619_103804_049_EST_frame_trajectory_vs_GT_2025_06_19.10_38_03.590.prc.traj.csv.pdf
